,Surname,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_NotReported,Geography_Spain,Gender_Female,Gender_Male,Gender_NotSpecified
1224,0.1875,0.826,0.3111111111111111,0.8,0.0,0.3333333333333333,0.5,0.0,0.08357773167337479,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1225,0.25,0.8039999999999999,0.6666666666666666,0.5,0.46257857124380664,0.0,0.5,0.0,0.7831087868891479,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1226,0.3333333333333333,0.40800000000000003,0.6222222222222223,0.7000000000000001,0.3491590948340819,0.6666666666666667,0.0,0.5,0.48463458260263853,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1227,0.15,0.42400000000000004,0.6,0.6000000000000001,0.5454614660478284,0.0,0.5,0.0,0.23428447416728296,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1228,0.25,0.922,0.28888888888888886,0.7000000000000001,0.46951046937025315,0.0,0.5,0.5,0.9118909355843483,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1229,0.14285714285714285,0.4839999999999999,0.4,0.1,0.5040987757220472,0.0,0.0,0.0,0.5005749516137147,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1230,0.2608695652173913,0.46599999999999986,0.7333333333333333,0.6000000000000001,0.4992785317735979,0.3333333333333333,0.5,0.0,0.8254321787730727,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1231,0.0,0.596,0.1777777777777778,0.9,0.6493626555706343,0.0,0.5,0.0,0.491830269790765,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1232,0.15384615384615385,0.398,0.4222222222222223,0.1,0.5206191087385321,0.3333333333333333,0.5,0.5,0.6425031590516894,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1233,0.25,0.5319999999999999,0.5777777777777778,0.5,0.4066048490046298,0.0,0.0,0.5,0.8912040599877288,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1234,0.0,0.7499999999999999,0.28888888888888886,0.6000000000000001,0.0,0.0,0.0,0.0,0.3066035306371758,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1235,0.16666666666666666,0.7339999999999999,0.33333333333333337,0.1,0.3950079093866359,0.0,0.0,0.0,0.9723711114411426,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1236,0.07142857142857142,0.386,0.6222222222222223,0.5,0.5594127878773411,0.0,0.5,0.5,0.42541662728790597,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1237,0.18181818181818182,0.19799999999999995,0.06666666666666665,0.7000000000000001,0.0,0.3333333333333333,0.0,0.0,0.8787456202067297,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1238,1.0,0.564,0.5777777777777778,0.30000000000000004,0.5332598984711284,0.0,0.5,0.5,0.17299432095765144,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1239,0.3181818181818182,0.9999999999999999,0.5333333333333333,0.0,0.0,0.3333333333333333,0.5,0.0,0.22079238567283171,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1240,0.13333333333333333,0.582,0.48888888888888893,0.5,0.407118005561541,0.0,0.5,0.5,0.5031755032605614,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1241,0.42857142857142855,0.672,0.37777777777777777,0.2,0.4358057090032053,0.3333333333333333,0.0,0.5,0.4301995340555023,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1242,0.0,0.5399999999999999,0.4444444444444444,0.0,0.0,0.3333333333333333,0.5,0.5,0.19003694852858444,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1243,0.23529411764705882,0.29399999999999993,0.6444444444444445,0.6000000000000001,0.0,0.0,0.5,0.5,0.4502604998777383,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1244,0.25,0.42800000000000005,0.4,0.7000000000000001,0.8223643711277356,0.3333333333333333,0.5,0.5,0.23312871379216715,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1245,0.14285714285714285,0.46599999999999986,0.4666666666666667,0.8,0.41030607287604304,0.0,0.0,0.0,0.2642767884332954,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1246,0.0,0.586,0.9777777777777777,0.9,0.0,0.3333333333333333,0.0,0.0,0.7793706298951549,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1247,0.2777777777777778,0.9999999999999999,0.2666666666666667,0.8,0.617263686622724,0.0,0.5,0.5,0.27092487332540255,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1248,0.5,0.59,0.5111111111111111,0.2,0.374356377125071,0.0,0.5,0.0,0.6199120015961523,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1249,0.0625,0.7519999999999999,0.4444444444444444,0.5,0.5056858742926262,0.0,0.5,0.0,0.640264695278399,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1250,0.23529411764705882,0.62,0.2222222222222222,0.1,0.47191371604303567,0.3333333333333333,0.5,0.0,0.07139356808575219,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1251,0.25,0.7639999999999999,0.4,0.7000000000000001,0.5029763678153151,0.0,0.5,0.5,0.6658680904026335,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1252,0.17391304347826086,0.5479999999999999,0.8222222222222223,0.7000000000000001,0.47347351269194604,0.0,0.5,0.5,0.47509757181810863,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1253,0.07142857142857142,0.632,0.33333333333333337,0.2,0.49472381395968384,0.3333333333333333,0.5,0.0,0.40940519819642773,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1254,0.4,0.7299999999999999,0.3555555555555555,0.9,0.40764567000091556,0.0,0.0,0.0,0.889289877183271,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1255,0.0,0.378,0.4222222222222223,0.1,0.521816686607698,0.3333333333333333,0.0,0.0,0.010877288781078593,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1256,0.0,0.6940000000000001,0.15555555555555556,0.4,0.3050421603573282,0.3333333333333333,0.5,0.0,0.07728938113589846,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1257,0.5,0.8059999999999999,0.4444444444444444,0.1,0.46757996443894817,0.0,0.5,0.0,0.6101070152199535,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1258,0.0,0.842,0.4222222222222223,0.5,0.0,0.3333333333333333,0.0,0.5,0.4645598154623766,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1259,0.18181818181818182,0.29999999999999993,0.3555555555555555,0.4,0.0,0.3333333333333333,0.5,1.0,0.06411802327122239,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1260,0.0,0.5439999999999999,0.9111111111111111,0.5,0.4758121913164026,0.0,0.5,0.5,0.3021181022787676,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1261,0.21428571428571427,0.7659999999999999,0.1333333333333333,0.30000000000000004,0.6452220899728651,0.0,0.5,0.5,0.04803288714072193,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1262,0.18181818181818182,0.7659999999999999,0.2222222222222222,0.5,0.0,0.3333333333333333,0.0,0.0,0.0637539885059023,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1263,0.0,0.8039999999999999,0.24444444444444446,0.4,0.5162055637808961,0.0,0.5,0.5,0.5146435484588778,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1264,0.14285714285714285,0.7439999999999999,0.37777777777777777,0.1,0.4789657027680044,0.0,0.5,0.0,0.6262059026637044,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1265,0.16666666666666666,0.618,0.4222222222222223,0.4,0.5818373109177516,0.0,0.5,0.5,0.6552206735743263,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1266,0.0,0.5319999999999999,0.5333333333333333,0.6000000000000001,0.46991170797673276,0.3333333333333333,0.0,0.0,0.7513479037248056,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1267,0.6666666666666666,0.5599999999999999,0.7111111111111111,0.30000000000000004,0.515631306718995,1.0,0.5,0.5,0.23884160937369514,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1268,0.18181818181818182,0.5319999999999999,0.48888888888888893,0.9,0.0,0.3333333333333333,0.0,0.0,0.4685745988741925,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1269,0.0,0.8099999999999999,0.28888888888888886,0.5,0.0,0.3333333333333333,0.0,0.5,0.9733389538700945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1270,0.0,0.47799999999999987,0.4,0.1,0.40213753719687545,0.0,0.5,0.5,0.3403503034539798,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1271,0.1,0.7759999999999999,0.4222222222222223,0.8,0.4008238564111828,0.0,0.5,0.5,0.6440029022771674,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1272,0.17647058823529413,0.9,0.4444444444444444,0.2,0.6703531700859102,0.3333333333333333,0.5,0.0,0.3402349924417782,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1273,0.0,0.7119999999999999,0.4666666666666667,0.8,0.44994328175236414,0.0,0.0,0.5,0.033563605324308465,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1274,0.0,0.656,0.1777777777777778,0.1,0.0,0.3333333333333333,0.5,0.0,0.2271821958997084,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1275,0.17647058823529413,0.876,0.4666666666666667,0.30000000000000004,0.5386223944550554,0.0,0.0,0.5,0.565426498230581,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1276,0.125,0.37,0.688888888888889,0.7000000000000001,0.45958799447217796,0.0,0.5,0.0,0.5571041534466541,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1277,0.0,0.2619999999999999,0.4666666666666667,0.1,0.4433397241087009,0.0,0.5,0.5,0.6199770578090207,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1278,0.08333333333333333,0.19799999999999995,0.3111111111111111,0.0,0.6202492812918584,0.0,0.5,0.5,0.8334818475164377,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1279,0.14285714285714285,0.4859999999999999,0.6222222222222223,0.7000000000000001,0.39359610111021576,0.0,0.5,0.0,0.7278135061898411,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1280,0.1875,0.7499999999999999,0.15555555555555556,0.9,0.3050421603573282,0.3333333333333333,0.5,0.5,0.8430613123553299,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1281,0.4117647058823529,0.7739999999999999,0.7999999999999999,0.9,0.0,0.0,0.5,0.0,0.41733395539274,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1282,0.13333333333333333,0.926,0.19999999999999996,0.6000000000000001,0.4437983166790947,0.0,0.5,0.0,0.23207656331179624,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1283,0.0,0.368,0.19999999999999996,0.9,0.0,0.3333333333333333,0.5,0.0,0.8067397936502936,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1284,0.16666666666666666,0.67,0.48888888888888893,0.7000000000000001,0.0,0.0,0.5,0.0,0.3642405849758652,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1285,0.0,0.642,0.3555555555555555,0.7000000000000001,0.4248886071631714,0.3333333333333333,0.5,0.5,0.13189324580497436,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1286,0.17391304347826086,0.7020000000000001,0.5111111111111111,0.2,0.0,0.0,0.5,0.0,0.23924884826500928,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1287,0.14285714285714285,0.7459999999999999,0.4222222222222223,0.30000000000000004,0.37729075578056415,0.3333333333333333,0.5,0.0,0.6061982419321045,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1288,0.4,0.888,0.9777777777777777,0.9,0.49295441029463405,0.6666666666666667,0.5,0.0,0.8679581400023701,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1289,0.5,0.33999999999999997,0.6,0.1,0.4905832085050947,0.0,1.0,0.5,0.20517369408778538,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1290,0.21052631578947367,0.5479999999999999,0.7333333333333333,1.0,0.49183885776093395,0.3333333333333333,0.5,0.5,0.6391293868564447,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1291,0.6666666666666666,0.44600000000000006,0.28888888888888886,0.2,0.0,0.3333333333333333,0.5,0.5,0.4597729583175193,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1292,0.3333333333333333,0.7939999999999999,0.5333333333333333,0.4,0.3197089304266924,0.0,0.5,0.0,0.5762069277616012,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1293,0.0,0.622,0.2222222222222222,0.7000000000000001,0.38006463102210153,0.0,0.0,0.0,0.5114766960244703,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1294,0.0,0.612,0.48888888888888893,0.2,0.0,0.3333333333333333,0.5,0.5,0.9027957169909726,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1295,0.0,0.626,0.33333333333333337,0.5,0.6268455849942899,0.3333333333333333,0.5,0.5,0.14261476971050735,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1296,0.25,0.7359999999999999,0.2222222222222222,0.6000000000000001,0.0,0.3333333333333333,0.5,0.0,0.7343915343915343,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1297,0.0,0.46399999999999986,0.1777777777777778,0.6000000000000001,0.45616257979484826,0.0,0.5,0.5,0.07035701909532359,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1298,0.0,0.93,0.37777777777777777,0.4,0.0,0.3333333333333333,0.0,0.5,0.9924885326548684,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1299,0.4,0.564,0.48888888888888893,0.5,0.5884886568885399,0.0,0.5,0.5,0.9984115983076383,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1300,1.0,0.44600000000000006,0.6444444444444445,0.4,0.3050421603573282,0.0,0.0,0.5,0.8202107801295023,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1301,0.09090909090909091,0.5519999999999999,0.37777777777777777,0.30000000000000004,0.0,0.0,0.0,0.0,0.4009321890240518,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1302,0.3076923076923077,0.5499999999999999,0.8444444444444444,0.0,0.5919026326585428,0.0,0.5,0.0,0.2340848551036624,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1303,0.0,0.354,0.3111111111111111,0.0,0.0,0.0,0.5,0.0,0.5476137971176247,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1304,0.19230769230769232,0.7199999999999999,0.24444444444444446,0.30000000000000004,0.4769672818154973,0.0,0.5,0.0,0.940144083759999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1305,0.16,0.386,0.37777777777777777,0.5,0.5479602893748614,0.0,0.0,0.0,0.311918638229951,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1306,0.16666666666666666,0.7859999999999999,0.5555555555555556,0.5,0.0,0.3333333333333333,0.0,0.0,0.5653920449402918,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1307,0.2,0.68,0.37777777777777777,0.6000000000000001,0.44914630478055856,0.0,0.5,0.0,0.8848381520435201,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1308,0.3333333333333333,0.5479999999999999,0.33333333333333337,0.6000000000000001,0.0,0.3333333333333333,0.0,0.0,0.3827371513979585,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1309,0.0,0.674,0.4222222222222223,0.9,0.0,0.0,0.0,0.5,0.3491224411931339,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1310,0.30434782608695654,0.2799999999999999,0.5111111111111111,0.0,0.5566365212266065,0.0,0.5,0.5,0.8812968638504977,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1311,0.4,0.668,0.28888888888888886,0.8,0.0,0.3333333333333333,0.5,0.0,0.9432174272643036,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1312,0.14285714285714285,0.662,0.2666666666666667,0.2,0.4427814097747815,0.0,0.5,0.0,0.3449049884263947,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1313,0.0,0.7000000000000001,0.5333333333333333,0.8,0.0,0.3333333333333333,0.5,0.5,0.526520982753853,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1314,0.6666666666666666,0.9999999999999999,0.7333333333333333,0.30000000000000004,0.43762608954097665,0.3333333333333333,0.5,0.5,0.06223684361856557,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1315,0.0,0.612,0.6222222222222223,0.9,0.5710172604343063,0.3333333333333333,0.0,0.0,0.9655314582542632,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1316,0.2857142857142857,0.404,0.688888888888889,0.4,0.0,0.0,0.5,0.5,0.9515167698515208,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1317,0.25,0.47799999999999987,0.0222222222222222,0.9,0.33278495663318924,0.0,0.5,0.5,0.7151219441456659,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1318,0.2,0.2739999999999999,0.3555555555555555,0.2,0.38270319235989403,0.0,0.0,0.0,0.045371432971848806,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1319,0.1111111111111111,0.5419999999999999,0.48888888888888893,0.6000000000000001,0.0,0.0,0.5,0.0,0.7757924381778459,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1320,0.0,0.34199999999999997,0.4666666666666667,0.30000000000000004,0.5835384398502197,0.0,0.0,0.0,0.3649453022763674,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1321,0.75,0.7859999999999999,0.4222222222222223,0.2,0.5258529867644669,0.0,0.5,0.5,0.48198647970881214,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1322,0.11764705882352941,0.358,0.2222222222222222,0.9,0.0,0.3333333333333333,0.5,1.0,0.26269338721847935,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1323,0.12,0.38,0.0888888888888889,0.4,0.0,0.6666666666666667,0.5,0.5,0.9311973293449525,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1324,0.6666666666666666,0.7699999999999999,0.3555555555555555,0.5,0.0,0.3333333333333333,0.0,0.0,0.3554530957706461,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1325,0.3333333333333333,0.34199999999999997,0.4444444444444444,0.6000000000000001,0.0,0.3333333333333333,0.5,0.0,0.2572369661302654,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1326,0.2608695652173913,0.7060000000000001,0.24444444444444446,0.9,0.0,0.3333333333333333,0.5,0.0,0.25336369623299027,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1327,0.25,0.7279999999999999,0.6222222222222223,0.1,0.0,0.0,0.5,0.0,0.760853711529451,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1328,0.29411764705882354,0.4839999999999999,0.37777777777777777,0.6000000000000001,0.31999111671196867,0.0,0.5,0.0,0.3633705518877053,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1329,0.0,0.9999999999999999,0.2222222222222222,0.8,0.2695897764705981,0.3333333333333333,0.5,0.5,0.9712613054546709,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1330,0.0,0.344,0.3555555555555555,0.30000000000000004,0.0,0.3333333333333333,0.5,0.5,0.019415654194975616,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1331,0.2,0.5199999999999999,0.19999999999999996,0.2,0.0,0.3333333333333333,0.5,0.0,0.07268284121133567,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1332,0.0,0.388,0.0888888888888889,0.30000000000000004,0.26498137152020573,0.0,0.0,0.5,0.5515817260548382,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1333,0.2857142857142857,0.5319999999999999,0.4,0.6000000000000001,0.0,0.0,0.5,0.5,0.06452986260187847,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1334,0.0,0.67,0.33333333333333337,0.6000000000000001,0.0,0.0,0.5,0.0,0.29226131095519625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1335,0.0,0.7659999999999999,0.5333333333333333,0.9,0.4786602002430549,0.0,0.5,0.0,0.9203122398189026,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1336,0.2,0.582,0.28888888888888886,0.9,0.3050421603573282,0.0,0.5,0.5,0.1611154865289635,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1337,0.5,0.7159999999999999,0.3555555555555555,0.30000000000000004,0.0,0.0,0.0,0.5,0.607289496146882,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1338,0.14285714285714285,0.7359999999999999,0.3111111111111111,0.9,0.677356332206435,0.3333333333333333,0.5,0.5,0.1398512557949284,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1339,0.0,0.46199999999999986,0.5111111111111111,0.2,0.509823370915259,0.3333333333333333,0.5,0.5,0.22099295482718595,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1340,0.0,0.5479999999999999,0.19999999999999996,0.9,0.3773137133088578,0.3333333333333333,0.0,0.5,0.022296829347202656,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1341,0.15,0.9999999999999999,0.33333333333333337,0.30000000000000004,0.400467217586232,0.3333333333333333,0.5,0.5,0.6827029481315465,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1342,1.0,0.8099999999999999,0.5111111111111111,0.6000000000000001,0.4177688638442804,0.0,0.5,0.0,0.6300701717013975,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1343,0.21428571428571427,0.5079999999999999,0.33333333333333337,0.30000000000000004,0.5925094128855266,0.0,0.0,0.0,0.21215111043104615,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1344,0.0,0.41600000000000004,0.28888888888888886,0.7000000000000001,0.0,0.3333333333333333,0.5,0.0,0.8336231110071011,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1345,0.25,0.7659999999999999,0.4444444444444444,0.9,0.4437952078471383,0.3333333333333333,0.0,0.5,0.9744000052004966,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1346,0.0,0.816,0.37777777777777777,0.5,0.0,0.3333333333333333,0.5,0.0,0.4750354658869922,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1347,0.07692307692307693,0.24,0.28888888888888886,0.4,0.22213369579656825,0.3333333333333333,0.5,0.5,0.518954310136618,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1348,0.0,0.5019999999999999,0.4222222222222223,0.5,0.0,0.0,0.0,0.0,0.10349498377095011,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1349,0.25,0.87,0.4444444444444444,0.1,0.0,0.0,0.5,0.0,0.6748307963410506,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1350,0.3333333333333333,0.8119999999999999,0.5111111111111111,0.6000000000000001,0.5940655825638211,0.0,0.0,0.5,0.25207797344646415,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1351,0.2,0.8019999999999999,0.7555555555555556,0.8,0.0,0.3333333333333333,0.0,0.5,0.8964869645051102,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1352,0.16666666666666666,0.9739999999999999,0.4444444444444444,0.2,0.5051168384741391,0.0,0.5,0.5,0.3978669962981465,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1353,0.30434782608695654,0.572,0.4222222222222223,0.9,0.5043266770185457,0.0,0.5,0.5,0.19890919582820157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1354,0.17647058823529413,0.82,0.688888888888889,0.9,0.36470181977072846,0.0,0.5,0.0,0.5861625785262492,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1355,0.0,0.372,0.37777777777777777,0.4,0.48434151092979627,0.0,0.0,0.0,0.38587105068534044,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1356,0.125,0.68,0.06666666666666665,0.8,0.0,0.3333333333333333,0.5,0.5,0.7789309379045699,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1357,0.18181818181818182,0.67,0.04444444444444445,0.4,0.41738037942018613,0.3333333333333333,0.5,0.0,0.19341727134941383,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1358,0.2727272727272727,0.624,0.0888888888888889,0.2,0.5036410201448724,0.3333333333333333,0.5,0.5,0.48690259919822343,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1359,0.5,0.65,0.24444444444444446,0.8,0.4835685277636032,0.0,0.5,0.0,0.6672934265222328,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1360,0.0,0.30799999999999994,0.5333333333333333,0.30000000000000004,0.537815851846461,0.3333333333333333,0.0,0.0,0.6759011985644628,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1361,0.0,0.9679999999999999,0.2222222222222222,0.6000000000000001,0.0,0.0,0.5,0.0,0.37141522015352463,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1362,0.3333333333333333,0.4999999999999999,0.5111111111111111,0.1,0.0,0.3333333333333333,0.5,0.5,0.45595389359683847,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1363,0.16666666666666666,0.572,0.37777777777777777,0.9,0.3805456231253096,0.0,0.0,0.0,0.846456636608796,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1364,0.0,0.858,0.4222222222222223,0.7000000000000001,0.47865059474944593,0.3333333333333333,0.5,0.0,0.6796356052002966,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1365,0.2,0.916,0.4666666666666667,0.30000000000000004,0.4950891814282046,0.0,0.0,0.5,0.8572357660156543,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1366,0.16666666666666666,0.638,0.7111111111111111,0.4,0.596710839847366,0.6666666666666667,0.5,0.5,0.6243638267454541,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1367,0.17391304347826086,0.5179999999999999,0.37777777777777777,0.2,0.5894840809668977,0.0,0.5,0.0,0.7000104009932948,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1368,0.0,0.7219999999999999,0.3555555555555555,0.8,0.0,0.3333333333333333,0.0,0.0,0.24126609091168205,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1369,0.5,0.674,0.4444444444444444,0.8,0.2767434379432701,0.3333333333333333,0.5,0.5,0.332874539518524,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1370,0.18181818181818182,0.626,0.33333333333333337,0.8,0.3856906204427463,0.0,0.5,0.5,0.1842799487351042,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1371,0.0,0.892,0.4222222222222223,0.5,0.0,0.3333333333333333,1.0,0.5,0.27432339788449794,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1372,1.0,0.45799999999999985,0.5555555555555556,0.2,0.581287087518283,0.0,0.5,0.5,0.9920486906499569,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
